name,place_id,location,neighborhood,lat,lng,website,google_maps_url,rating,rating_count,categories,raw_modalities,types
Brew Bistro Fortis,ChIJr1BwBxQXLxgRTe46eDlWIq8,"Woodvale Groove, Westlands Fortis Tower, Nairobi, Kenya",Westlands,-1.264758,36.8042338,https://brewbistrokenya.co.ke/,https://maps.google.com/?cid=12619743910675803725,4.4,(5866),dance,salsa-dance,bar; establishment; food; point_of_interest; restaurant
Brew Bistro and Lounge,ChIJE71F92saLxgR88vd58P_VBw,"671 Ngong Rd, Nairobi, Kenya",Ngong,-1.2992499,36.7655091,https://brewbistrokenya.co.ke/,https://maps.google.com/?cid=2041537747979455475,4.4,(3369),dance,salsa-dance,bar; establishment; food; point_of_interest; restaurant
Nairobi Sculpt Aesthetic Centre,ChIJpSoVEgARLxgR7wnujfi0fVw,"Fourth Ngong Ave, Nairobi, Kenya",Ngong,-1.294072,36.8085648,https://nairobisculpt.com/,https://maps.google.com/?cid=6664682003204278767,4,(1),strength-training,sculpt,establishment; health; hospital; point_of_interest
Body Sculpt,ChIJm1m5T6gQLxgRR-A7UFFNcY0,"Dennis Pritt Road, Nairobi, Kenya",,-1.2854577,36.7933953,,https://maps.google.com/?cid=10192012443349934151,5,(4),strength-training,sculpt,establishment; health; point_of_interest
Dr. Ken Aluora,ChIJCRp1W5ARLxgRxul7hhyrEpo,"4th Avenue, Sculpt Aesthetic Centre, 4th Avenue Towers, 13th Floor Ngong Rd, Nairobi, Kenya",Ngong,-1.2927354,36.808066,,https://maps.google.com/?cid=11102124170425395654,4.6,(20),strength-training,sculpt,doctor; establishment; health; point_of_interest; spa
EXTREME CURVES 254,ChIJlftYx8IRLxgRNo9SgZkjdpQ,"Tom Mboya St, Nairobi, Kenya",,-1.2804307,36.8216755,,https://maps.google.com/?cid=10697777107071831862,4.6,(9),strength-training,sculpt,establishment; point_of_interest; store
Nani's Wonderland,ChIJHe3g7CMPLxgR6f0X7IfEGcg,"Nairobi, Kenya",,-1.3924598,36.8180639,https://www.kitengela.com/products/experience-nani-s-wonderland,https://maps.google.com/?cid=14418771770063977961,4.5,(120),strength-training,sculpt,art_gallery; establishment; museum; point_of_interest
The Abram Body Sculpting and Laser Center.,ChIJ46B0IgARLxgRFJ5zB2o-sUo,"Kileleshwa Medical Plaza, Nairobi, Kenya",Kileleshwa,-1.2785589,36.7906898,http://theabram.co.ke/,https://maps.google.com/?cid=5382151654796926484,5,(53),strength-training,sculpt,establishment; health; point_of_interest
Brush Tu,ChIJ2ep2WwUULxgRxO8h5iqmldA,"379 Ol Leleshwa Rd, Nairobi, Kenya",,-1.2716204,36.8783187,http://www.brushtu.org/,https://maps.google.com/?cid=15030102034598719428,4.7,(74),strength-training,sculpt,establishment; point_of_interest
KISAC SCULPTURE PARK,ChIJaep-ogEFLxgRdNB07AKB0dA,"Gogo Falls Rd, Nairobi, Kenya",,-1.3743275,36.7441914,https://www.kisacsculpturecenter.com/,https://maps.google.com/?cid=15046949679578534004,4.8,(17),strength-training,sculpt,establishment; point_of_interest
The Body Bar,ChIJzwR4dBsXLxgRWl7gQuRc04U,"Diamond Plaza, Nairobi, Kenya",,-1.2582329,36.8185119,,https://maps.google.com/?cid=9643153362574663258,4.5,(25),strength-training,sculpt,establishment; gym; health; point_of_interest; store
One Off Contemporary Art Gallery Ltd.,ChIJmxqy51Y9LxgRbefsvQNYfuY,"Rosslyn Lone Tree Estate, off Limuru Road, Nairobi City, Kenya",Rosslyn,-1.217529,36.7906373,http://www.oneoffcontemporaryart.com/,https://maps.google.com/?cid=16608809248883533677,4.5,(358),strength-training,sculpt,art_gallery; establishment; point_of_interest; tourist_attraction
Western Cosmetics & Supplements: A Health & Beauty Store,ChIJuQNAz3ERLxgRAZUSWVHUWO8,"Junction Of Kenyatta Avenue, and, Kimathi St, Nairobi, Kenya",,-1.2838994,36.8227744,http://westerncosmetics.com/,https://maps.google.com/?cid=17246768218867143937,5,(293),strength-training,sculpt,establishment; food; health; point_of_interest; store
Egware Museum,ChIJ4yoRtYQXLxgR8vrJbDQ1NHA,"Sarit Centre, Nairobi, Kenya",,-1.2614084,36.8021835,https://egwaremuseum.com/,https://maps.google.com/?cid=8085145730316630770,5,(12),strength-training,sculpt,establishment; museum; point_of_interest
Skinsol_ Aesthetics_clinic,ChIJpwB6wHoXLxgRxW7td6Vtbkk,"Brickcourt House, Nairobi, Kenya",,-1.2646186,36.804937,http://www.skinsolaesthetics.com/,https://maps.google.com/?cid=5291287169655992005,4.2,(200),strength-training,sculpt,beauty_salon; establishment; hair_care; health; point_of_interest; spa
Matbronze Art Gallery & Foundry,ChIJUeXToAUFLxgR-QClbc-Zv14,"Kifaru Ln, Nairobi, Kenya",,-1.3657346,36.7476703,http://www.matbronze.com/,https://maps.google.com/?cid=6827344676293771513,4.5,(320),strength-training,sculpt,art_gallery; cafe; establishment; food; point_of_interest; tourist_attraction
Bristles Arts and Crafts Supplies,ChIJ46VypOARLxgRlXVn-iC4a04,"Ronald Ngala St, Nairobi, Kenya",,-1.2850087,36.8289255,https://bristlesartsandcrafts.co.ke/,https://maps.google.com/?cid=5650812609245967765,4.4,(55),strength-training,sculpt,establishment; point_of_interest; store
Bric a Brac - Sculpture Studio,ChIJEdSQBa8bLxgR90r8_kbEj7g,"MP6R+V7W, Nairobi, Kenya",,-1.3377562,36.7406966,,https://maps.google.com/?cid=13299064033853065975,5,(8),strength-training,sculpt,art_gallery; establishment; point_of_interest
Urban Glam House Kenya™(Best Nail salon and Beauty Salon in Nairobi CBD),ChIJWWToWaQRLxgRRzhvMmm3bWc,"Urban Glam House Kenya™(Best Nail salon and Beauty Salon in, Nairobi, Kenya",,-1.2854428,36.8205632,https://urbanglamhousekenya.com/,https://maps.google.com/?cid=7452814620813637703,4.9,(493),strength-training,sculpt,beauty_salon; establishment; hair_care; point_of_interest; store
Gigiri Craft Center,ChIJ846t8NUXLxgRDGrR9_e_UfM,"Gigiri Rd, Nairobi, Kenya",Gigiri,-1.2327035,36.8075425,,https://maps.google.com/?cid=17533005896065575436,4.6,(258),strength-training,sculpt,establishment; point_of_interest; store
LuxuryBodySpa,ChIJzaGt8NYRLxgRYTKoR164EKs,"Ring Road, & Junction, Chania Ave, Nairobi, Kenya",,-1.2945432,36.7868978,,https://maps.google.com/?cid=12326554895181689441,5,(1),strength-training,sculpt,establishment; point_of_interest; spa
Kitengela Glass - Studio,ChIJjQ0GhyMPLxgRJRDFP3e9drQ,"5 Glass Lane, Tuala. Follow signs, not Google directions off Magadi Rd from Bomas of Kenya off Masai Lodge Rd 1st left after mosque, JR58+3V2, Glass Lane, Nairobi, Kenya",,-1.3922976,36.8171159,http://www.kitengela.glass/,https://maps.google.com/?cid=13003789293947523109,4.6,(1387),strength-training,sculpt,cafe; establishment; food; furniture_store; home_goods_store; point_of_interest; store; tourist_attraction
Khaira Ummah Nairobi - Fitness equipments | Home Commercial Gym | Dumbbell | Treadmill | Spin bikes | Olympic plates,ChIJ4zu84tUXLxgRR-TcvXuJBlw,"White gate no.10 on Wangapala road, Next to Kalam house, opposite indian high commission residence,Parklands, Nairobi, Kenya",Parklands,-1.2550486,36.8183726,http://www.khairaummah.co.ke/,https://maps.google.com/?cid=6631138665908986951,4.9,(68),strength-training,sculpt; weightlifting,establishment; point_of_interest
Vitality fitness spa,ChIJOwfjw8ARLxgRVrZVk215sUk,"Cargen house harambee avenue, Nairobi, Kenya",,-1.2875183,36.8261208,,https://maps.google.com/?cid=5310158947176789590,5,(1),strength-training,sculpt,establishment; point_of_interest; store
Kenya National Archives,ChIJm3quZPoRLxgRokU8qTE1oW0,"Moi Avenue, next to Ambassadeur Hotel, Nairobi, Kenya",,-1.2848354,36.8260022,,https://maps.google.com/?cid=7899653708793529762,4.2,(13782),strength-training,sculpt,establishment; point_of_interest
Vivace Dermatology and Wellness Center,ChIJDe8CXZEXLxgRy7Fi3YztARY,"3rd Floor, Park Medical Center (PMC), 3rd Parklands Avenue, Opposite Aga Khan Hospital, Nairobi, Kenya",Parklands,-1.2622832,36.8222644,http://www.vivace.co.ke/,https://maps.google.com/?cid=1585809733076562379,4.9,(247),strength-training,sculpt,beauty_salon; doctor; establishment; hair_care; health; point_of_interest; spa
Soapstone,ChIJpWmAS9YXLxgR44YK6eShpvw,"Sarit Centre, Karuna Rd, Nairobi, Kenya",,-1.2611605,36.80197769999999,http://soapstone.shop/,https://maps.google.com/?cid=18205416548226205411,5,(3),strength-training,sculpt,art_gallery; establishment; point_of_interest; store
SCULPT. | Pilates & Yoga Studio,ChIJdVDSE7ZrXz4R4PU9LJrrRR4,"Arjaan by Rotana Hotel, Dubai Media City - شارع الملك سلمان بن عبدالعزيز آل سعود - الصفوح - الصفوح 2 - دبي - United Arab Emirates",,25.0954068,55.15421600000001,https://www.sculptdxb.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=14591529405362845304,https://maps.google.com/?cid=2181408641930622432,4.6,(9),strength-training,sculpt,establishment; gym; health; point_of_interest
Body By Arziki Kenya,ChIJX03m4OMRLxgRZTP6tdom0ro,"Maralal Oasis, in Hurlingham, Argwings Kodhek Rd, Nairobi, Kenya",Hurlingham,-1.2941539,36.7951469,https://arzikiaesthetics.com/our-services/,https://maps.google.com/?cid=13461864956961633125,4.4,(7),strength-training,sculpt,establishment; health; point_of_interest; spa
"Soreti Wellness And Spa (Nairobi, Kenya)",ChIJz3WqoEYXLxgR6HilyqHMfWc,"Off United Nations Cres, Nairobi, Kenya",,-1.2324463,36.80381,https://ke.soretispa.com/,https://maps.google.com/?cid=7457341553257052392,4.5,(51),strength-training,sculpt,beauty_salon; establishment; hair_care; health; point_of_interest; spa
Kitengela Glass - Village Market,ChIJL-qBIcIXLxgRJV8zeAjJTCg,"Limuru Rd, Nairobi, Kenya",,-1.2292094,36.80506800000001,http://www.kitengela.glass/,https://maps.google.com/?cid=2903916897960681253,4.6,(100),strength-training,sculpt,establishment; furniture_store; home_goods_store; point_of_interest; store
"VISUALDO INSTITUTE - Best School of Film, Photography, Fine Art, Graphic Design, Web, Animation, Digital Marketing in Nairobi",ChIJV-lNRyYRLxgRbJXqAZFeLms,"Kenya House Complex, 2nd Floor Monrovia St (Junction of Monrovia St, & Koinange St, Nairobi, Kenya",,-1.2815229,36.8174794,https://www.visualdo.ac.ke/,https://maps.google.com/?cid=7723214387882399084,4.8,(44),strength-training,sculpt,establishment; point_of_interest; university
Kitengela Glass - Junction Mall,ChIJ2TXBV2oaLxgRHagv0VAc4eU,"The Junction, Dagoretti Corner, Ngong Rd, Nairobi, Kenya",Ngong,-1.2981795,36.7625248,http://www.kitengela.glass/,https://maps.google.com/?cid=16564552037877917725,4.3,(97),strength-training,sculpt,establishment; furniture_store; home_goods_store; point_of_interest; store
Nairobi Bariatric Center,ChIJ74CbGuoQLxgRzylF9p5RDf0,"5th Avenue Office Suites, 5th Avenue Ngong Road 7th Floor, Office 16 Upper Hill Opposite Traffic police HQ, Nairobi, Kenya",Ngong Road,-1.2959179,36.8078879,https://nairobibariatric.co.ke/,https://maps.google.com/?cid=18234320209471416783,4.9,(379),strength-training,sculpt,doctor; establishment; health; hospital; point_of_interest
Dedan Kimathi Statue,ChIJM0t6MNYQLxgRkfBNfubajPY,"PR7F+XMP, Kimathi St, Nairobi, Kenya",,-1.2850432,36.8242062,,https://maps.google.com/?cid=17765815313566134417,4.2,(38),strength-training,sculpt,establishment; point_of_interest
Stevesonskillz Nail Bar - Westlands,ChIJ-3OLNs0XLxgRDTwEbSV0Nog,"Krishna center, Woodvale Grv, Nairobi, Kenya",,-1.2645378,36.8036394,,https://maps.google.com/?cid=9815160141992180749,4.9,(54),strength-training,sculpt,beauty_salon; establishment; point_of_interest
Nairobi Art Centre,ChIJj2muvvcZLxgRYpELgwh4pzY,"Sri Aurobindo Ave, Nairobi, Kenya",,-1.2680112,36.7776634,http://www.nairobiartcentre.org/,https://maps.google.com/?cid=3938248377112432994,4.7,(47),strength-training,sculpt,establishment; point_of_interest
Stone Arts Galleria Mall,ChIJLWPcREsFLxgRGaxu6BwCbO0,"Galleria Mall, Langata Rd, Nairobi, Kenya",Langata,-1.3425605,36.763276,http://www.stoneartskenya.com/,https://maps.google.com/?cid=17108051407655578649,4.8,(53),strength-training,sculpt,establishment; point_of_interest
Sayari Crafters,ChIJ12Yp_NwRLxgR4HvSLSKMyUg,"Gaborone Rd, Nairobi, Kenya",,-1.2841169,36.8269968,http://www.sayaricrafts.co.ke/,https://maps.google.com/?cid=5244877319475198944,4.7,(72),strength-training,sculpt,establishment; point_of_interest; store
Oak Therapy Spa,ChIJu-Kt3UwQLxgR3w1ah3yLROY,"Five Star Rd off popo Rd Five Star Estate, Phase 1, Nairobi, Kenya",,-1.3209758,36.823965,http://www.oaktherapyspa.com/,https://maps.google.com/?cid=16592540294102781407,4.4,(149),strength-training,sculpt,beauty_salon; establishment; hair_care; health; point_of_interest; spa
Mosh-nails,ChIJgZPsHzLXekQRtOdWYBQJ0fE,"428 Muindi Mbingu St, 680hotel, Kenya",,-1.2855361,36.8206643,https://moshnails.setmore.com/,https://maps.google.com/?cid=17424718416393463732,4.9,(216),strength-training,sculpt,beauty_salon; establishment; point_of_interest
Enanka Art Gallery,ChIJz8RGvasXLxgR9wuqmZopijY,"Kipro Centre, Sports Rd, Nairobi, Kenya",,-1.2648366,36.8006953,https://enanka.co.ke/,https://maps.google.com/?cid=3929999368813939703,4.9,(194),strength-training,sculpt,art_gallery; establishment; point_of_interest
Adena Wellness Centre,ChIJp01bAusZLxgRvkfW8h2Kfsk,"The Mall, 2nd Floor Ring Rd Parklands, Nairobi, Kenya",Parklands,-1.264457,36.802669,http://adenawellness.co.ke/,https://maps.google.com/?cid=14519194109921871806,4.3,(6),strength-training,sculpt,establishment; point_of_interest; spa
Topserve Limited,ChIJQ6-KIyoRLxgRgnfjuQfiWpM,"Kenneth Matiba Rd, Nairobi, Kenya",,-1.2829701,36.82680939999999,http://www.topserveltd.co.ke/,https://maps.google.com/?cid=10618047594290706306,4.2,(330),strength-training,sculpt,establishment; home_goods_store; point_of_interest; store
Kip nails beauty,ChIJl0Doe9YQLxgREzCTIEEhf7w,"View Park Towers, Utalii Ln, Nairobi, Kenya",,-1.2828012,36.8160691,,https://maps.google.com/?cid=13582611564775813139,4.8,(43),strength-training,sculpt,beauty_salon; establishment; point_of_interest
King_ink_tattoo_kenya,ChIJH_U6wFwRLxgR7S_6nhE1xAs,"Moi Ave, Nairobi, Kenya",,-1.2834674,36.823562,,https://maps.google.com/?cid=847860979650408429,4.9,(61),strength-training,sculpt,establishment; point_of_interest; store
Melody House - Dj Academy | Music Production Courses Kenya | Production School | Sound Engineering | Music School Nairobi,ChIJJ7TxEPARLxgRO8bsECiqKK4,"2nd Flr, Rm s2, Information House, Hakati Rd, Nairobi, Kenya",,-1.2875152,36.8282215,https://musicschool.ke/,https://maps.google.com/?cid=12549467450727253563,4.9,(321),strength-training,sculpt,establishment; point_of_interest; school; store
Uhuru Gardens National Monument (1973),ChIJvdbx4CgRLxgRSThauo1rY8U,"MQGX+6R5, Nairobi, Kenya",,-1.3244856,36.7996129,,https://maps.google.com/?cid=14223330304627193929,5,(4),strength-training,sculpt,establishment; point_of_interest
Sarah Qucha,ChIJ5cEHtOkRLxgRr3Xc1AbST8U,"Kindaruma Rd, Nairobi, Kenya",,-1.2983741,36.7858261,,https://maps.google.com/?cid=14217813475414799791,4.8,(80),strength-training,sculpt,beauty_salon; establishment; hair_care; point_of_interest
Corra Beauty,ChIJS_i9Z1EZLxgRKpZ2t04O4fM,"LAVINGTON BUSINESS HUB, James Gichuru Road, Nairobi, Kenya",Lavington,-1.2795003,36.7689207,,https://maps.google.com/?cid=17573342952224626218,4.7,(77),strength-training,sculpt,beauty_salon; establishment; point_of_interest
Sculptures,ChIJa-HDNoMRLxgRhwnoy_QkXWI,"Banana, Nairobi, Kenya",,-1.2920659,36.8219462,,https://maps.google.com/?cid=7087862022362630535,,,strength-training,sculpt,establishment; point_of_interest
"Sculpt Club, Fitness Reformer",ChIJOSqAEo1v5kcRW0h2mV1UwPY,"2 Rue Villaret de Joyeuse, 75017 Paris, France",,48.8761907,2.2894831,http://sculptclub.fr/,https://maps.google.com/?cid=17780304089842075739,5,(290),strength-training,sculpt,establishment; gym; health; point_of_interest
The Sculpt Studio,ChIJWV-wAFoPdkgRWdl0LjXNLJ4,"Belgrave Hall, 1B Denmark Rd, London SW19 4PG, UK",,51.421179,-0.2194138,https://www.thesculptstudio.net/,https://maps.google.com/?cid=11397710385264253273,5,(6),strength-training,sculpt,establishment; health; point_of_interest
Sculpt Studio,ChIJT60ud1gnoFQRCvQSdNnqo4E,"206 S Main St, Moscow, ID 83843, USA",,46.7327868,-117.0012254,https://www.sculptstudiopilates.net/,https://maps.google.com/?cid=9341568271772742666,5,(12),strength-training,sculpt,establishment; gym; health; point_of_interest
The Sculpt Studio Dubai | Pilates Studio,ChIJx8w0PZwVXz4RtqB5h6mC6C0,Oceana development - Plot no. 6 - Al Naghal - Palm Jumeirah - Dubai - United Arab Emirates,,25.110343,55.1361638,,https://maps.google.com/?cid=3308037590937608374,4.4,(15),strength-training,sculpt,establishment; gym; health; point_of_interest
Sculpt Pilates,ChIJf9fMOEVnzB0R5vMOvV6TIoU,"94 Strand St, Cape Town City Centre, Cape Town, 8000, South Africa",,-33.9193159,18.419752,https://sculpt.fit/,https://maps.google.com/?cid=9593392191360660454,4.6,(61),strength-training,sculpt,establishment; gym; health; point_of_interest
Sculpt Reformer Pilates - Egypt,ChIJW1gCLjEjWBQRcSGmEleT7v8,"Parcel 37 D-03 Sculpt Reformer Pilates, Boulevard, New Cairo 1, Cairo Governorate 4760122, Egypt",,30.0063604,31.53346299999999,https://sculpt-studio.net/reformerpilates,https://maps.google.com/?cid=18441839526313075057,4.5,(60),strength-training,sculpt,establishment; gym; health; point_of_interest
Sculpt Pilates,ChIJKZMFeRNrXz4ROggxzgsJ9r8,Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates,,25.0806744,55.13979209999999,,https://maps.google.com/?cid=13832253251823667258,,,strength-training,sculpt,establishment; gym; health; point_of_interest
SCULPT Pilates Club,ChIJEWn2jNfDRT4Rz216dW6awjA,"4 La Croisette, The Pearl, الدوحة، Qatar",,25.3687202,51.5388852,https://sculpt.qa/,https://maps.google.com/?cid=3513540458510446031,4.6,(19),strength-training,sculpt,establishment; gym; health; point_of_interest
Sculpt club,ChIJM0-6tTjFRT4RFO9B1J244zk,"5863 Al Intisar St, Doha, Qatar",,25.325124,51.5222364,,https://maps.google.com/?cid=4171380667885678356,4.5,(8),strength-training,sculpt,establishment; gym; health; point_of_interest
MyGym Fitness Ke,ChIJjbQeFEIZLxgR7l3ncLNCYdo,"Ride Along Complex, Getathuru Rd, Kenya",,-1.2270293,36.7298663,https://mygymfitness.co.ke/,https://maps.google.com/?cid=15735931911470013934,5,(23),strength-training,sculpt,establishment; gym; health; point_of_interest
"Shadow Box - Top Boxing Coaching in Powai with Kickboxing, MMA, Functional trainings in Mumbai.",ChIJtz4Zxk_H5zsRfbY9LSGUbUM,"Emma sports academy, Plot no. 103, behind Hiranandani Hospital Road, Hariom Nagar, Ramabai Ambedkar Nagar, Powai, Mumbai, Maharashtra 400076, India",,19.1204286,72.9180002,https://www.instagram.com/shadowbox.official/,https://maps.google.com/?cid=4858702443216483965,4.9,(109),boxing,shadowboxing,establishment; gym; health; point_of_interest
Shadow kickboxing and fitness studio,ChIJIyUtCTCRyzsRuaJbrd4tfLg,"7-1-24/4/B, Government School Rd, Leelanagar, Ameerpet, Hyderabad, Telangana 500016, India",,17.436715,78.4526891,,https://maps.google.com/?cid=13293550634505315001,5,(157),boxing,shadowboxing,establishment; gym; health; point_of_interest
ShadowBox Studio,ChIJvdM1A3-35zsRaej5Cuinqxo,"Shop no. 09, Dhangade Compound, Film City Rd, near New Golden Gate Restaurant, Azad Nagar, Gokuldham Colony, Goregaon East, Mumbai, Maharashtra 400063, India",,19.1732936,72.8746513,https://www.instagram.com/shadowbox.official/,https://maps.google.com/?cid=1921814281062049897,4.8,(111),boxing,shadowboxing,establishment; gym; health; point_of_interest
Workout Express Ltd,ChIJJ9RQNUwRLxgRcy8MWjCTz2Y,"Twiga Towers, Masari Rd, Nairobi, Kenya",,-1.2805516,36.8208932,,https://maps.google.com/?cid=7408301747926216563,4.5,(4),strength-training,strength-training,establishment; gym; health; point_of_interest
Siro Strength Gym Ground Zero,ChIJyeyDHfoTLxgRiYXitQxgQLc,"Nairobi -Embakasi , Kwa Ndege, Near Boom Supermarket, Nairobi, Kenya",Embakasi,-1.3035781,36.900333,https://wa.link/3hchjn,https://maps.google.com/?cid=13204659715157689737,,,strength-training,strength-training; weightlifting,establishment; gym; health; point_of_interest
